sales_date,tenant_id,warehouse_id,retailer_id,sku_id,ordered_quantity,fulfilled_quantity,sales_quantity,return_quantity,lost_sales_quantity,unit_selling_price,promotion_id,stockout_flag
2026-06-20,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,25,25,25,0,0,526.34,,false
2026-06-21,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,26,26,26,0,0,25.0,,false
2026-06-21,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,32,32,32,0,0,25.0,,false
2026-06-21,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,25,25,25,0,0,25.0,,false
2026-06-21,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,9,9,9,0,0,225.86,,false
2026-06-21,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,9,9,9,0,0,225.86,,false
2026-06-21,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,10,10,10,0,0,225.86,,false
2026-06-21,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,9,9,9,0,0,368.49,,false
2026-06-21,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,11,11,11,0,0,368.49,,false
2026-06-21,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,10,10,10,0,0,368.49,,false
2026-06-21,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,10,10,10,0,0,896.38,,false
2026-06-21,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,12,12,12,0,0,896.38,,false
2026-06-21,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,10,10,10,0,0,896.38,,false
2026-06-21,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,15,15,15,0,0,943.65,,false
2026-06-21,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,14,14,14,0,0,943.65,,false
2026-06-21,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,14,14,14,0,0,864.93,,false
2026-06-21,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,17,17,17,0,0,864.93,,false
2026-06-21,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,16,16,16,0,0,651.4,,false
2026-06-21,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,14,14,14,0,0,651.4,,false
2026-06-21,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,16,16,16,0,0,1022.86,,false
2026-06-21,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,18,18,18,0,0,1022.86,,false
2026-06-21,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,17,17,17,0,0,887.39,,false
2026-06-21,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,13,13,13,0,0,630.81,,false
2026-06-21,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,17,17,17,0,0,971.66,,false
2026-06-21,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,22,22,22,0,0,526.34,,false
2026-06-22,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,33,33,33,0,0,25.0,,false
2026-06-22,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,32,32,32,0,0,25.0,,false
2026-06-22,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,23,23,23,0,0,25.0,,false
2026-06-22,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,9,9,9,0,0,225.86,,false
2026-06-22,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,10,10,10,0,0,225.86,,false
2026-06-22,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,10,10,10,0,0,225.86,,false
2026-06-22,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,13,13,13,0,0,368.49,,false
2026-06-22,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,9,9,9,0,0,368.49,,false
2026-06-22,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,11,11,11,0,0,368.49,,false
2026-06-22,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,13,13,13,0,0,896.38,,false
2026-06-22,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,14,14,14,0,0,896.38,,false
2026-06-22,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,16,16,16,0,0,896.38,,false
2026-06-22,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,11,11,11,0,0,943.65,,false
2026-06-22,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,13,13,13,0,0,943.65,,false
2026-06-22,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,17,17,17,0,0,864.93,,false
2026-06-22,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,16,16,16,0,0,864.93,,false
2026-06-22,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,17,17,17,0,0,651.4,,false
2026-06-22,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,21,21,21,0,0,651.4,,false
2026-06-22,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,16,16,16,0,0,1022.86,,false
2026-06-22,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,18,18,18,0,0,1022.86,,false
2026-06-22,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,16,16,16,0,0,887.39,,false
2026-06-22,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,18,18,18,0,0,630.81,,false
2026-06-22,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,23,23,23,0,0,971.66,,false
2026-06-22,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,22,22,22,0,0,526.34,,false
2026-06-23,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,34,34,34,0,0,25.0,,false
2026-06-23,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,36,36,36,0,0,25.0,,false
2026-06-23,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,31,20,20,0,11,25.0,,true
2026-06-23,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,12,12,12,0,0,225.86,,false
2026-06-23,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,13,13,13,0,0,225.86,,false
2026-06-23,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,14,14,14,0,0,225.86,,false
2026-06-23,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,13,13,13,0,0,368.49,,false
2026-06-23,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,14,14,14,0,0,368.49,,false
2026-06-23,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,12,12,12,0,0,368.49,,false
2026-06-23,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,9,9,9,0,0,896.38,,false
2026-06-23,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,17,17,17,0,0,896.38,,false
2026-06-23,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,14,14,14,0,0,896.38,,false
2026-06-23,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,13,13,13,0,0,943.65,,false
2026-06-23,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,16,16,16,0,0,943.65,,false
2026-06-23,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,22,22,22,0,0,864.93,,false
2026-06-23,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,17,17,17,0,0,864.93,,false
2026-06-23,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,15,15,15,0,0,651.4,,false
2026-06-23,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,21,21,21,0,0,651.4,,false
2026-06-23,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,19,19,19,0,0,1022.86,,false
2026-06-23,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,21,21,21,0,0,1022.86,,false
2026-06-23,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,21,21,21,0,0,887.39,,false
2026-06-23,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,21,21,21,0,0,630.81,,false
2026-06-23,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,25,25,25,0,0,971.66,,false
2026-06-23,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,22,22,22,0,0,526.34,,false
2026-06-24,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,31,31,31,0,0,25.0,,false
2026-06-24,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,34,34,34,0,0,25.0,,false
2026-06-24,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,26,26,26,0,0,25.0,,false
2026-06-24,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,9,9,9,0,0,225.86,,false
2026-06-24,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,11,11,11,0,0,225.86,,false
2026-06-24,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,12,12,12,0,0,225.86,,false
2026-06-24,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,11,11,11,0,0,368.49,,false
2026-06-24,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,13,13,13,0,0,368.49,,false
2026-06-24,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,15,15,15,0,0,368.49,,false
2026-06-24,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,13,13,13,0,0,896.38,,false
2026-06-24,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,16,16,16,0,0,896.38,,false
2026-06-24,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,13,13,13,0,0,896.38,,false
2026-06-24,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,16,16,16,0,0,943.65,,false
2026-06-24,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,18,18,18,0,0,943.65,,false
2026-06-24,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,18,18,18,0,0,864.93,,false
2026-06-24,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,15,15,15,0,0,864.93,,false
2026-06-24,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,21,21,21,0,0,651.4,,false
2026-06-24,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,20,20,20,0,0,651.4,,false
2026-06-24,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,22,22,22,0,0,1022.86,,false
2026-06-24,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,18,18,18,0,0,1022.86,,false
2026-06-24,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,21,21,21,0,0,887.39,,false
2026-06-24,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,19,19,19,0,0,630.81,,false
2026-06-24,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,21,21,21,0,0,971.66,,false
2026-06-24,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,20,20,20,0,0,526.34,,false
2026-06-25,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,40,40,40,0,0,25.0,,false
2026-06-25,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,33,33,33,0,0,25.0,,false
2026-06-25,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,32,32,32,0,0,25.0,,false
2026-06-25,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,10,10,10,0,0,225.86,,false
2026-06-25,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,12,12,12,0,0,225.86,,false
2026-06-25,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,9,9,9,0,0,225.86,,false
2026-06-25,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,12,12,12,0,0,368.49,,false
2026-06-25,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,14,14,14,0,0,368.49,,false
2026-06-25,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,14,14,14,0,0,368.49,,false
2026-06-25,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,14,14,14,0,0,896.38,,false
2026-06-25,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,13,13,13,0,0,896.38,,false
2026-06-25,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,14,14,14,0,0,896.38,,false
2026-06-25,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,14,14,14,0,0,943.65,,false
2026-06-25,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,18,18,18,0,0,943.65,,false
2026-06-25,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,15,15,15,0,0,864.93,,false
2026-06-25,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,17,17,17,0,0,864.93,,false
2026-06-25,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,15,15,15,0,0,651.4,,false
2026-06-25,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,18,18,18,0,0,651.4,,false
2026-06-25,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,16,16,16,0,0,1022.86,,false
2026-06-25,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,19,19,19,0,0,1022.86,,false
2026-06-25,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,19,19,19,0,0,887.39,,false
2026-06-25,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,21,21,21,0,0,630.81,,false
2026-06-25,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,20,20,20,0,0,971.66,,false
2026-06-25,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,21,21,21,0,0,526.34,,false
2026-06-26,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,20,20,20,0,0,25.0,,false
2026-06-26,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,35,35,35,0,0,25.0,,false
2026-06-26,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,21,21,21,0,0,25.0,,false
2026-06-26,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,10,10,10,0,0,225.86,,false
2026-06-26,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,9,9,9,0,0,225.86,,false
2026-06-26,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,11,11,11,0,0,225.86,,false
2026-06-26,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,12,12,12,0,0,368.49,,false
2026-06-26,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,12,12,12,0,0,368.49,,false
2026-06-26,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,13,13,13,0,0,368.49,,false
2026-06-26,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,11,11,11,0,0,896.38,,false
2026-06-26,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,14,14,14,0,0,896.38,,false
2026-06-26,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,13,13,13,0,0,896.38,,false
2026-06-26,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,11,11,11,0,0,943.65,,false
2026-06-26,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,14,14,14,0,0,943.65,,false
2026-06-26,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,15,15,15,0,0,864.93,,false
2026-06-26,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,14,14,14,0,0,864.93,,false
2026-06-26,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,17,17,17,0,0,651.4,,false
2026-06-26,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,15,15,15,0,0,651.4,,false
2026-06-26,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,19,19,19,0,0,1022.86,,false
2026-06-26,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,19,19,19,0,0,1022.86,,false
2026-06-26,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,17,17,17,0,0,887.39,,false
2026-06-26,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,21,21,21,0,0,630.81,,false
2026-06-26,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,19,19,19,0,0,971.66,,false
2026-06-26,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,18,18,18,0,0,526.34,,false
2026-06-27,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,24,24,24,0,0,25.0,,false
2026-06-27,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,27,27,27,0,0,25.0,,false
2026-06-27,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,29,29,29,0,0,25.0,,false
2026-06-27,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,11,11,11,0,0,225.86,,false
2026-06-27,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,10,10,10,0,0,225.86,,false
2026-06-27,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,8,8,8,0,0,225.86,,false
2026-06-27,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,14,14,14,0,0,368.49,,false
2026-06-27,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,9,9,9,0,0,368.49,,false
2026-06-27,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,10,10,10,0,0,368.49,,false
2026-06-27,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,10,10,10,0,0,896.38,,false
2026-06-27,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,9,9,9,0,0,896.38,,false
2026-06-27,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,8,8,8,0,0,896.38,,false
2026-06-27,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,11,11,11,0,0,943.65,,false
2026-06-27,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,11,11,11,0,0,943.65,,false
2026-06-27,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,14,14,14,0,0,864.93,,false
2026-06-27,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,12,12,12,0,0,864.93,,false
2026-06-27,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,12,12,12,0,0,651.4,,false
2026-06-27,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,14,14,14,0,0,651.4,,false
2026-06-27,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,17,17,17,0,0,1022.86,,false
2026-06-27,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,19,19,19,0,0,1022.86,,false
2026-06-27,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,16,16,16,0,0,887.39,,false
2026-06-27,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,20,20,20,0,0,630.81,,false
2026-06-27,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,15,15,15,0,0,971.66,,false
2026-06-27,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,20,12,12,0,8,526.34,,true
2026-06-28,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,29,29,29,0,0,25.0,,false
2026-06-28,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,27,27,27,0,0,25.0,,false
2026-06-28,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,31,31,31,0,0,25.0,,false
2026-06-28,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,11,11,11,0,0,225.86,,false
2026-06-28,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,9,9,9,0,0,225.86,,false
2026-06-28,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,9,9,9,0,0,225.86,,false
2026-06-28,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,9,9,9,0,0,368.49,,false
2026-06-28,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,12,12,12,0,0,368.49,,false
2026-06-28,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,9,9,9,0,0,368.49,,false
2026-06-28,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,11,11,11,0,0,896.38,,false
2026-06-28,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,12,12,12,0,0,896.38,,false
2026-06-28,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,12,12,12,0,0,896.38,,false
2026-06-28,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,9,9,9,0,0,943.65,,false
2026-06-28,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,14,14,14,0,0,943.65,,false
2026-06-28,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,16,16,16,0,0,864.93,,false
2026-06-28,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,11,11,11,0,0,864.93,,false
2026-06-28,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,15,15,15,0,0,651.4,,false
2026-06-28,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,14,14,14,0,0,651.4,,false
2026-06-28,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,15,15,15,0,0,1022.86,,false
2026-06-28,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,16,16,16,0,0,1022.86,,false
2026-06-28,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,15,15,15,0,0,887.39,,false
2026-06-28,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,17,17,17,0,0,630.81,,false
2026-06-28,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,22,22,22,0,0,971.66,,false
2026-06-28,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,22,22,22,0,0,526.34,,false
2026-06-29,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,33,33,33,0,0,25.0,,false
2026-06-29,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,32,32,32,0,0,25.0,,false
2026-06-29,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,34,34,34,0,0,25.0,,false
2026-06-29,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,12,12,12,0,0,225.86,,false
2026-06-29,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,13,13,13,0,0,225.86,,false
2026-06-29,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,14,14,14,0,0,225.86,,false
2026-06-29,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,12,12,12,0,0,368.49,,false
2026-06-29,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,10,10,10,0,0,368.49,,false
2026-06-29,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,13,13,13,0,0,368.49,,false
2026-06-29,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,14,14,14,0,0,896.38,,false
2026-06-29,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,12,12,12,0,0,896.38,,false
2026-06-29,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,13,13,13,0,0,896.38,,false
2026-06-29,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,10,10,10,0,0,943.65,,false
2026-06-29,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,16,16,16,0,0,943.65,,false
2026-06-29,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,17,17,17,0,0,864.93,,false
2026-06-29,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,15,15,15,0,0,864.93,,false
2026-06-29,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,17,17,17,0,0,651.4,,false
2026-06-29,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,16,16,16,0,0,651.4,,false
2026-06-29,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,19,19,19,0,0,1022.86,,false
2026-06-29,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,12,12,12,0,0,1022.86,,false
2026-06-29,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,17,17,17,0,0,887.39,,false
2026-06-29,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,18,18,18,0,0,630.81,,false
2026-06-29,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,15,15,15,0,0,971.66,,false
2026-06-29,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-012,22,22,22,0,0,526.34,,false
2026-06-30,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PARA-650,38,38,38,0,0,25.0,,false
2026-06-30,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PARA-650,32,32,32,0,0,25.0,,false
2026-06-30,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PARA-650,35,35,35,0,0,25.0,,false
2026-06-30,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-002,13,13,13,0,0,225.86,,false
2026-06-30,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-002,13,13,13,0,0,225.86,,false
2026-06-30,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-002,10,10,10,0,0,225.86,,false
2026-06-30,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-003,11,11,11,0,0,368.49,,false
2026-06-30,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-003,16,16,16,0,0,368.49,,false
2026-06-30,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-003,15,15,15,0,0,368.49,,false
2026-06-30,TEN-ACME-PHARMA,WH-CHENNAI,,SKU-PHA-004,13,13,13,0,0,896.38,,false
2026-06-30,TEN-ACME-PHARMA,WH-BENGALURU,,SKU-PHA-004,12,12,12,0,0,896.38,,false
2026-06-30,TEN-ACME-PHARMA,WH-HYDERABAD,,SKU-PHA-004,13,13,13,0,0,896.38,,false
2026-06-30,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-005,16,16,16,0,0,943.65,,false
2026-06-30,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-005,18,18,18,0,0,943.65,,false
2026-06-30,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-006,14,14,14,0,0,864.93,,false
2026-06-30,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-006,21,21,21,0,0,864.93,,false
2026-06-30,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-007,18,18,18,0,0,651.4,,false
2026-06-30,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-007,17,17,17,0,0,651.4,,false
2026-06-30,TEN-FRESH-MART,WH-DELHI,,SKU-SUP-008,20,20,20,0,0,1022.86,,false
2026-06-30,TEN-FRESH-MART,WH-MUMBAI,,SKU-SUP-008,16,16,16,0,0,1022.86,,false
2026-06-30,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-009,18,18,18,0,0,887.39,,false
2026-06-30,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-010,21,21,21,0,0,630.81,,false
2026-06-30,TEN-URBAN-TRADE,WH-PUNE,,SKU-MER-011,30,30,30,0,0,971.66,,false
